"indicator","subtopic","short.description","population","year","group","female","female.low.CI","female.high.CI","male","male.low.CI","male.high.CI","total","total.low.CI","total.high.CI","estimated.number","estimated.number.low.CI","estimated.number.high.CI"
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Least (1-3)",38.9,33,45,44.7,38.1,51.4,41.7,37.1,46.3,485000,432000,539000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Mid (4-7)",37.1,32.4,42,39.1,33.3,45.1,38.1,34.3,41.9,624000,563000,686000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Most (8-10)",32.8,28.6,37.3,46.2,39.7,52.9,39.7,35.7,43.7,385000,347000,424000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Total",36.6,33.8,39.6,42.7,39.1,46.4,39.6,37.3,41.9,1493000,1407000,1581000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"15-24",42.3,33.3,51.6,49.3,38.4,60.3,45.9,38.9,53.1,308000,260000,356000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"25-44",42.2,37.1,47.4,45.8,39.7,52,44,40.1,47.9,538000,491000,585000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"45-64",34.1,29.6,38.8,41.2,35.1,47.5,37.4,33.6,41.3,448000,402000,495000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"65+",25.9,20.5,31.9,32.8,26.1,40.2,29.3,24.8,34.1,2e+05,170000,233000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Maori",41.5,34.7,48.5,43.4,34.7,52.4,42.4,37.1,47.8,210000,184000,237000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Pacific",24.4,16.6,33.7,35.5,25.7,46.3,30.2,23.9,37.1,77000,61000,94000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"Asian",23.8,16.6,32.2,32,21.7,43.9,27.8,22,34.2,153000,121000,188000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2016,"European/Other",40.2,36.6,43.8,46.1,42,50.3,43.1,40.4,45.8,1233000,1155000,1312000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Least (1-3)",40.5,35,46.2,48.3,38,58.8,44.4,38.6,50.3,560000,487000,635000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Mid (4-7)",42.9,36.6,49.4,44.9,37.7,52.2,43.9,38.6,49.3,683000,6e+05,766000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Most (8-10)",39.1,33.1,45.3,39.6,32,47.7,39.4,34.1,44.8,434000,376000,494000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Total",41.2,37.9,44.6,44.5,39.9,49.1,42.8,39.8,45.8,1687000,1570000,1807000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"15-24",52,40.4,63.5,73.4,60.5,84,63.1,54.1,71.4,424000,364000,480000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"25-44",47.9,41.8,54.1,43.1,34.5,52,45.5,39.8,51.4,592000,517000,668000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"45-64",38.1,32.6,43.8,40.2,32.4,48.3,39.1,34.7,43.6,467000,415000,520000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"65+",26.5,20.6,33,26.4,18.8,35.2,26.4,21.1,32.4,205000,163000,251000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Maori",47.7,41.8,53.6,53.1,43.7,62.3,50.3,45,55.6,260000,232000,287000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Pacific",39.9,31.4,48.9,40.6,29.1,52.9,40.3,32.8,48.1,106000,86000,127000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"Asian",27,16.7,39.5,34.5,23.1,47.4,30.7,23,39.2,186000,139000,238000
"ind_64","Vaping / e-cigarettes","Agree that e-cigarettes help people quit smoking","adults",2018,"European/Other",43.7,39.7,47.7,48,42.6,53.5,45.8,42.3,49.4,1361000,1255000,1468000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Least (1-3)",6.2,1.9,14.3,5.9,3,10.2,6,3.4,9.8,68000,38000,111000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Mid (4-7)",5.8,3.2,9.6,10.9,7,16,8.3,6,11.3,128000,92000,173000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Most (8-10)",7.7,4.8,11.5,13.7,9.2,19.3,10.4,7.7,13.7,90000,66000,118000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Total",6.4,4.3,9,9.9,7.6,12.6,8.1,6.6,9.8,286000,233000,349000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"15-24",16.3,6.2,32,22.2,13.7,32.8,19.3,12.6,27.6,124000,81000,177000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"25-44",7.7,4.9,11.3,10.6,7.2,14.9,9.1,6.9,11.8,105000,79000,136000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"45-64",3.5,1.9,5.9,7,3.8,11.7,5.2,3.4,7.5,56000,36000,81000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"65+",0.1,0,0.4,0.3,0,1.9,0.2,0,0.8,1000,0,6000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Maori",11.4,7.3,16.6,25.1,17.8,33.7,17.8,13.7,22.5,83000,64000,104000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Pacific",3.9,1.4,8.4,15.7,7.3,28,9.8,5.3,16.1,21000,12000,35000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"Asian",6.7,0.1,33.6,4,0.5,14.2,5.4,0.8,17.1,25000,4000,78000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2014,"European/Other",5.6,3.7,8.1,9.1,6.5,12.5,7.3,5.6,9.3,196000,151000,250000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Least (1-3)",2.6,1.1,5.3,5.1,2.7,8.7,3.8,2.3,5.8,44000,27000,67000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Mid (4-7)",5.7,3.4,8.9,7.9,4.9,12,6.8,4.9,9.1,110000,80000,147000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Most (8-10)",7.2,5,10.1,15.8,11.3,21.3,11.7,8.8,15.1,111000,84000,144000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Total",5.1,3.9,6.6,9.2,7.2,11.6,7.1,6,8.5,265000,222000,315000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"15-24",13.9,8.4,21.1,12,7,18.7,12.9,9.1,17.6,85000,60000,116000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"25-44",5.2,3.4,7.5,14.4,10,19.9,9.7,7.4,12.5,117000,89000,150000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"45-64",3.2,1.9,5,7.2,4.3,11.2,5.1,3.5,7.1,60000,41000,84000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"65+",0.4,0,1.5,0.5,0.1,1.6,0.4,0.1,1.1,3000,1000,7000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Maori",17.2,11.4,24.4,16.1,11.4,21.7,16.6,12.8,21.1,81000,63000,103000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Pacific",6.4,2.7,12.4,14.6,8.8,22.2,10.7,7.1,15.4,27000,18000,38000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"Asian",2,0.3,7,3.6,0.3,13.4,2.8,0.7,7.4,15000,4000,40000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2016,"European/Other",5.4,3.8,7.5,9.8,7.4,12.7,7.6,6.1,9.3,214000,173000,262000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Least (1-3)",1.9,0.4,5.2,10.4,5.8,16.8,6.1,3.6,9.4,76000,45000,117000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Mid (4-7)",6.5,3.6,10.8,13.2,7.3,21.2,9.7,6.3,14.1,150000,98000,218000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Most (8-10)",6.8,4.1,10.6,13.2,8.5,19.2,10,7.2,13.3,108000,79000,144000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Total",5.1,3.5,7.2,12.2,9.1,15.8,8.6,6.9,10.6,334000,269000,413000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"15-24",15.5,7.4,27.3,25.3,12.7,42,20.6,12.4,30.9,138000,83000,207000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"25-44",4.1,2.4,6.5,14.3,9.4,20.6,9.1,6.5,12.3,117000,84000,158000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"45-64",2.8,1.6,4.6,6.9,4.1,10.8,4.7,3.2,6.7,55000,38000,78000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"65+",2,0.2,7.3,4.3,1.5,9.4,3.1,1.3,6.1,24000,10000,47000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Maori",9.2,5.5,14.3,24.7,15.5,36.1,16.5,11.5,22.5,84000,59000,114000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Pacific",7.2,3,14.3,8.9,4.6,15,8,4.7,12.5,21000,12000,32000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"Asian",3.4,0.1,16.1,0.3,0,1.8,1.9,0.1,8.3,11000,1000,50000
"ind_65","Current smoking","Smoked marijuana (cannabis, pot, grass, weed)","adults",2018,"European/Other",5.2,3.5,7.5,14.3,10.3,19,9.7,7.5,12.2,285000,221000,360000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Least (1-3)",59.6,51.6,67.2,56.1,48,64.1,57.8,52,63.5,540000,486000,593000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Mid (4-7)",66.1,61.2,70.7,57.5,51.4,63.3,62,58,65.9,920000,861000,978000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Most (8-10)",64.3,57.9,70.4,51.9,44.6,59.1,58.3,52.8,63.6,597000,541000,651000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Total",63.9,60.4,67.2,55.4,51.6,59.2,59.8,57.1,62.3,2058000,1967000,2146000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"18-24",43.1,30.3,56.5,31.3,18.9,46.1,37.4,27.8,47.7,178000,133000,227000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"25-44",63.2,57.5,68.6,54.3,47.4,60.9,58.9,54.4,63.3,666000,615000,716000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"45-64",69.6,64.1,74.7,59.3,52.2,66.1,64.8,60.4,69,708000,660000,754000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"65+",73.4,65.5,80.3,68.5,60.1,76.1,71,65.5,76,433000,4e+05,464000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Non-drinker",76.1,68.7,82.6,75.8,67.5,83,76,70.5,81,694000,643000,739000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Drinker",65.8,60.7,70.6,59.3,53.6,64.8,62.9,59.2,66.4,958000,902000,1013000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Risky drinker",40.5,32.5,48.8,40.2,33.6,47.1,40.3,34.8,46,405000,350000,462000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Maori",57,49.6,64.2,44,36,52.1,50.8,45.4,56.2,229000,205000,253000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Pacific",73.1,64,81,60.1,49.5,70,66.5,60,72.6,125000,113000,136000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"Asian",78.5,68.9,86.3,78.9,63,90.2,78.7,70.4,85.6,309000,276000,336000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2012,"European/Other",62.5,58.3,66.6,55.1,50.6,59.6,59,55.7,62.1,1581000,1494000,1666000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Least (1-3)",63.6,56.4,70.3,55.4,47,63.6,59.6,53.9,65,676000,612000,738000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Mid (4-7)",64.8,58.2,71,57.9,50.5,65.1,61.4,57,65.6,921000,855000,985000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Most (8-10)",73.4,67.1,79.1,59.3,50.7,67.4,66.9,61.1,72.4,578000,528000,625000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Total",66.8,63,70.4,57.5,52.9,62,62.3,59.4,65.1,2191000,2089000,2289000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"18-24",48.4,32.3,64.7,41.3,26.5,57.3,45,33.4,57.1,210000,155000,266000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"25-44",61.7,55.2,67.8,57,49,64.7,59.4,54.7,64,676000,622000,728000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"45-64",70.9,64.6,76.7,63,56,69.6,67,62.3,71.5,719000,668000,767000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"65+",83.5,77.5,88.4,63.3,53.7,72.2,74,69,78.7,505000,471000,537000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Non-drinker",75.9,68.1,82.6,75.7,65.7,84,75.8,69.1,81.7,673000,613000,725000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Drinker",68.7,63.3,73.7,60.2,54.2,66,64.9,60.9,68.6,1105000,1039000,1170000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Risky drinker",47.6,38,57.3,42.7,34.6,51.1,44.5,38.2,50.9,413000,354000,472000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Maori",60.6,52.2,68.5,59.6,50.9,67.9,60.1,54.3,65.7,280000,253000,306000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Pacific",78.8,65.4,88.9,67.1,54.2,78.4,73.1,64.2,80.9,155000,136000,172000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"Asian",65.8,50.1,79.4,69.2,52.9,82.5,67.5,55.9,77.7,292000,242000,336000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2014,"European/Other",65.7,61.3,69.8,54.9,49.5,60.2,60.5,57,63.8,1629000,1536000,1720000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Least (1-3)",57.8,51.1,64.2,53.7,47.1,60.2,55.8,51,60.6,638000,583000,692000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Mid (4-7)",58,52.4,63.4,55.3,49.6,60.9,56.7,52.7,60.6,913000,849000,976000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Most (8-10)",67.1,60.6,73.1,51.6,45.5,57.7,59.2,54.2,64,566000,518000,612000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Total",60.2,56.8,63.5,53.8,50.4,57.2,57.1,54.6,59.5,2117000,2025000,2207000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"18-24",45.7,33.8,57.9,38.4,27.8,49.9,41.8,33.6,50.4,216000,174000,260000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"25-44",59.8,54.6,64.7,52.6,45.5,59.7,56.3,52,60.5,675000,623000,726000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"45-64",61.9,56.8,66.9,56,50.3,61.5,59.1,55.5,62.7,698000,655000,740000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"65+",70.3,64.3,75.8,64.7,57.9,71.2,67.5,62.9,71.9,450000,419000,479000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Non-drinker",78.7,73.5,83.3,76.5,68.3,83.4,77.8,73.5,81.8,683000,645000,718000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Drinker",59.3,54.7,63.8,57.5,52.4,62.5,58.4,54.9,61.9,1102000,1035000,1168000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Risky drinker",36.3,29.6,43.4,34.1,28.5,40.1,35,30.6,39.6,331000,290000,374000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Maori",54,47,60.8,44.6,36.4,53,49.5,44.3,54.6,242000,217000,267000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Pacific",74.5,65.7,82,64.3,54.2,73.5,69.2,62.9,75,171000,155000,185000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"Asian",76.2,67.1,83.8,70.4,59.6,79.8,73.3,66.7,79.3,397000,361000,429000
"ind_66","Alcohol attitudes","Reduce the hours alcohol can be sold in my community","adults",2016,"European/Other",56.1,52.1,60,49.7,45.7,53.6,52.9,50,55.8,1491000,1409000,1572000
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion to reduce exposure of under 18s","adults",2012,"Least (1-3)",83.4,76.6,88.9,73.3,64.8,80.7,78.4,72.5,83.5,738000,682000,786000
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion to reduce exposure of under 18s","adults",2012,"Mid (4-7)",85,80.4,88.8,77.2,70.3,83.2,81.3,77.4,84.8,1202000,1144000,1254000
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion to reduce exposure of under 18s","adults",2012,"Most (8-10)",83.5,78.5,87.7,75.7,67.1,83.1,79.8,74.8,84.1,819000,768000,864000
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion to reduce exposure of under 18s","adults",2012,"Total",84.1,81.2,86.7,75.7,71.5,79.5,80,77.5,82.4,2758000,2671000,2838000
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion to reduce exposure of under 18s","adults",2012,"18-24",76.7,62.6,87.6,56.1,41,70.4,66.9,56.6,76.1,317000,269000,361000
"ind_67","Alcohol attitudes","Increase restrictions on advertising/promotion to reduce exposure of under 18s","adults",2012,"25-44",84,79,88.3,78.6,70.1,85.6,81.4,76.7,85.5,922000,868000,968000
